nome,fase,turma,instituicao_ensino_aluno,sinalizador_ingressante,pedra,inde,iaa,ieg,ips,ida,ipp,rec_equipe_1,rec_equipe_2,rec_equipe_3,rec_equipe_4,ponto_virada,ipv,ian,nivel_ideal,defasagem,sexo,corraca,bolsista_encoded,ponto_virada_encoded,pedra_encoded,anos_pm,fase_ideal,na_fase,diff_fase,idade,sexo_encoded,rec_equipe_1_resultado,rec_equipe_2_resultado,rec_equipe_3_resultado,rec_equipe_4_resultado,rec_equipe_1_resultado_encoded,rec_equipe_2_resultado_encoded,rec_equipe_3_resultado_encoded,rec_equipe_4_resultado_encoded,rec_sintese
ALUNO-1146,3,A,Escola Pública,Ingressante,Ametista,7.775,9.6,7.2,7.5,6.1,7.5,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,8.3,10.0,Nível 3 (7o e 8o ano),0.0,M,B,0,0,3,0.0,3.0,1,0.0,13.0,0.0,Positivo,Positivo,Neutro,,1.0,1.0,0.0,,1.0
ALUNO-1147,5,L,Escola Pública,Ingressante,Ametista,8.181,9.6,8.1,7.5,8.9,8.8,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Não,8.6,5.0,Nível 6 (2o EM),-1.0,F,R,0,0,3,0.0,6.0,0,-1.0,16.0,1.0,Positivo,Positivo,Positivo,Positivo,1.0,1.0,1.0,1.0,1.0
ALUNO-1149,0,P,Escola Pública,Veterano,Ágata,5.825,9.0,4.2,7.5,5.4,5.0,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,Não,6.3,5.0,Nível 2 (5o e 6o ano),-2.0,M,B,0,0,2,2.0,2.0,0,-2.0,11.0,0.0,Positivo,Neutro,,,1.0,0.0,,,1.0
ALUNO-1150,1,G,Escola Pública,Veterano,Ametista,7.318,8.0,8.8,7.5,5.8,8.3,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,7.6,5.0,Nível 2 (5o e 6o ano),-1.0,M,R,0,0,3,3.0,2.0,0,-1.0,10.0,0.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-1151,3,L,Escola Pública,Ingressante,Ágata,5.931,0.0,5.3,7.5,7.8,7.9,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Não,6.3,5.0,Nível 4 (9o ano),-1.0,F,B,0,0,2,0.0,4.0,0,-1.0,14.0,1.0,Positivo,Positivo,Positivo,,1.0,1.0,1.0,,1.0
ALUNO-1155,0,R,Escola Pública,Ingressante,Topázio,9.048,9.5,10.0,7.5,7.7,8.4,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Não avaliado,Não avaliado,Sim,9.8,10.0,ALFA  (2o e 3o ano),0.0,F,B,0,1,4,0.0,0.0,1,0.0,8.0,1.0,Positivo,Positivo,,,1.0,1.0,,,1.0
ALUNO-1156,4,A,Escola Pública,Ingressante,Ágata,6.730,8.8,5.3,5.6,6.5,7.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não,6.2,10.0,Nível 4 (9o ano),0.0,M,P,0,0,2,2.0,4.0,1,0.0,14.0,0.0,Positivo,Neutro,Positivo,Neutro,1.0,0.0,1.0,0.0,1.0
ALUNO-1157,0,R,Escola Pública,Ingressante,Ametista,7.629,7.5,6.7,7.5,7.1,7.5,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,8.2,10.0,ALFA  (2o e 3o ano),0.0,F,R,0,0,3,0.0,0.0,1,0.0,8.0,1.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-1159,5,L,Rede Decisão,Veterano,Ametista,8.014,8.8,8.3,7.5,8.6,8.3,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Não,8.4,5.0,Nível 6 (2o EM),-1.0,F,B,1,0,3,2.0,6.0,0,-1.0,16.0,1.0,Positivo,Positivo,Positivo,Positivo,1.0,1.0,1.0,1.0,1.0
ALUNO-1160,4,A,Escola Pública,Ingressante,Ametista,7.130,7.9,5.8,7.5,5.8,8.0,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Mantido na Fase atual,Não,7.4,10.0,Nível 4 (9o ano),0.0,F,B,0,0,3,0.0,4.0,1,0.0,14.0,1.0,Positivo,Positivo,Positivo,Neutro,1.0,1.0,1.0,0.0,1.0
ALUNO-1161,3,L,Escola Pública,Veterano,Ágata,6.458,7.9,6.1,3.8,6.9,5.8,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Não,8.1,5.0,Nível 5 (1o EM),-2.0,F,B,0,0,2,3.0,5.0,0,-2.0,15.0,1.0,Positivo,Positivo,Positivo,,1.0,1.0,1.0,,1.0
ALUNO-1164,0,S,Escola Pública,Ingressante,Ágata,6.571,9.0,5.0,7.5,6.2,7.5,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,7.2,5.0,Nível 1 (4o ano),-1.0,F,B,0,0,2,0.0,1.0,0,-1.0,9.0,1.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-1165,3,F,Escola Pública,Veterano,Ametista,7.765,7.9,8.6,7.5,7.2,7.7,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Não avaliado,Não,8.9,5.0,Nível 4 (9o ano),-1.0,M,R,0,0,3,2.0,4.0,0,-1.0,14.0,0.0,Positivo,Positivo,Positivo,,1.0,1.0,1.0,,1.0
ALUNO-1166,2,E,Escola Pública,Veterano,Quartzo,3.979,0.0,2.1,6.9,3.5,5.4,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,5.7,5.0,Nível 4 (9o ano),-2.0,F,P,0,0,1,4.0,4.0,0,-2.0,14.0,1.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-1167,2,G,Escola Pública,Veterano,Ágata,6.294,10.0,6.3,7.5,1.8,6.9,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,6.2,10.0,Nível 2 (5o e 6o ano),0.0,M,B,0,0,2,2.0,2.0,1,0.0,10.0,0.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-1168,1,M,Escola Pública,Veterano,Ametista,8.104,9.5,9.6,7.5,6.9,8.1,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Não avaliado,Sim,9.0,5.0,Nível 3 (7o e 8o ano),-2.0,F,P,0,1,3,1.0,3.0,0,-2.0,12.0,1.0,Positivo,Neutro,Positivo,,1.0,0.0,1.0,,1.0
ALUNO-1170,1,E,Escola Pública,Veterano,Quartzo,4.275,9.5,1.3,8.1,0.0,7.3,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,5.2,5.0,Nível 2 (5o e 6o ano),-1.0,M,B,0,0,1,2.0,2.0,0,-1.0,10.0,0.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-1171,3,F,Rede Decisão,Veterano,Topázio,9.025,8.8,8.9,6.3,9.2,9.2,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Não avaliado,Sim,9.9,10.0,Nível 3 (7o e 8o ano),0.0,F,P,1,1,4,2.0,3.0,1,0.0,13.0,1.0,Positivo,Positivo,Positivo,,1.0,1.0,1.0,,1.0
ALUNO-1174,6,C,Rede Decisão,Veterano,Ágata,6.775,8.3,7.2,3.8,6.0,6.7,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Não,6.3,10.0,Nível 6 (2o EM),0.0,F,R,1,0,2,2.0,6.0,1,0.0,16.0,1.0,Neutro,Positivo,Positivo,Positivo,0.0,1.0,1.0,1.0,1.0
ALUNO-1175,1,J,Escola Pública,Veterano,Ágata,5.915,8.0,6.3,7.5,2.2,8.4,Não avaliado,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,6.7,5.0,Nível 2 (5o e 6o ano),-1.0,M,B,0,0,2,1.0,2.0,0,-1.0,11.0,0.0,,Neutro,Neutro,,,0.0,0.0,,0.0
ALUNO-1176,5,B,Rede Decisão,Veterano,Ametista,8.003,9.2,6.9,8.1,8.5,8.4,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Sim,9.3,5.0,Nível 6 (2o EM),-1.0,M,B,1,1,3,4.0,6.0,0,-1.0,16.0,0.0,Positivo,Positivo,Positivo,Positivo,1.0,1.0,1.0,1.0,1.0
ALUNO-1181,1,F,Escola Pública,Veterano,Ametista,7.961,9.0,9.6,5.6,7.6,8.1,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,8.7,5.0,Nível 2 (5o e 6o ano),-1.0,F,B,0,0,3,2.0,2.0,0,-1.0,11.0,1.0,Positivo,Neutro,Neutro,,1.0,0.0,0.0,,0.0
ALUNO-1182,0,L,Escola Pública,Ingressante,Ametista,7.006,7.4,8.3,7.5,4.4,6.6,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,6.6,10.0,ALFA  (2o e 3o ano),0.0,M,B,0,0,3,0.0,0.0,1,0.0,8.0,0.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-1183,1,B,Escola Pública,Ingressante,Ametista,7.614,8.5,9.2,7.5,6.4,7.5,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,8.3,5.0,Nível 2 (5o e 6o ano),-1.0,F,B,0,0,3,0.0,2.0,0,-1.0,11.0,1.0,Positivo,Neutro,Neutro,,1.0,0.0,0.0,,0.0
ALUNO-1190,2,M,Escola Pública,Veterano,Ametista,7.554,8.5,8.8,7.5,6.1,8.1,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Não,8.3,5.0,Nível 3 (7o e 8o ano),-1.0,F,B,0,0,3,2.0,3.0,0,-1.0,12.0,1.0,Positivo,Positivo,Positivo,,1.0,1.0,1.0,,1.0
ALUNO-1191,3,A,Rede Decisão,Ingressante,Quartzo,4.615,7.5,2.5,4.4,1.9,7.1,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,4.2,10.0,Nível 3 (7o e 8o ano),0.0,M,B,1,0,1,4.0,3.0,1,0.0,13.0,0.0,Neutro,Positivo,Neutro,,0.0,1.0,0.0,,0.0
ALUNO-1195,3,B,Escola Pública,Veterano,Topázio,8.322,9.2,8.6,7.5,7.4,7.9,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Não avaliado,Não,8.3,10.0,Nível 3 (7o e 8o ano),0.0,F,B,0,0,4,1.0,3.0,1,0.0,12.0,1.0,Positivo,Positivo,Positivo,,1.0,1.0,1.0,,1.0
ALUNO-1196,7,A,Escola Pública,Ingressante,Ametista,7.892,9.2,6.9,7.5,6.1,8.3,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Não,9.0,10.0,ERRO,0.0,F,P,0,0,3,0.0,,0,,,1.0,Positivo,Positivo,Positivo,Positivo,1.0,1.0,1.0,1.0,1.0
ALUNO-1197,7,A,Rede Decisão,Veterano,Ametista,8.040,8.3,8.3,7.5,7.8,7.8,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Não,7.3,10.0,Nível 7 (3o EM),0.0,M,B,1,0,3,5.0,7.0,1,0.0,17.0,0.0,Positivo,Positivo,Positivo,Positivo,1.0,1.0,1.0,1.0,1.0
ALUNO-1198,2,J,Escola Pública,Veterano,Quartzo,4.814,9.5,3.3,5.0,2.4,6.7,Alocado em Fase anterior,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,5.3,5.0,Nível 3 (7o e 8o ano),-1.0,F,B,0,0,1,1.0,3.0,0,-1.0,12.0,1.0,Negativo,Neutro,Neutro,,-1.0,0.0,0.0,,0.0
ALUNO-1199,0,S,Escola Pública,Ingressante,Ametista,7.025,8.5,8.3,7.5,4.9,7.5,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,7.7,5.0,Nível 1 (4o ano),-1.0,M,B,0,0,3,0.0,1.0,0,-1.0,9.0,0.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-1201,7,A,Rede Decisão,Veterano,Ametista,7.031,7.1,6.1,5.6,6.5,8.1,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Não,7.1,10.0,Nível 7 (3o EM),0.0,F,R,1,0,3,0.0,7.0,1,0.0,17.0,1.0,Positivo,Positivo,Positivo,Positivo,1.0,1.0,1.0,1.0,1.0
ALUNO-1204,1,G,Escola Pública,Ingressante,Topázio,8.797,10.0,9.6,7.5,6.9,8.3,Promovido de Fase,Mantido na Fase atual,Mantido na Fase + Bolsa,Não avaliado,Sim,9.6,10.0,Nível 1 (4o ano),0.0,F,R,0,1,4,0.0,1.0,1,0.0,9.0,1.0,Positivo,Neutro,Positivo,,1.0,0.0,1.0,,1.0
ALUNO-1205,2,A,Escola Pública,Veterano,Ametista,8.040,8.5,9.2,7.5,5.5,7.3,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,8.9,10.0,Nível 2 (5o e 6o ano),0.0,F,B,0,0,3,2.0,2.0,1,0.0,10.0,1.0,Neutro,Positivo,Neutro,,0.0,1.0,0.0,,0.0
ALUNO-1206,0,T,Escola Pública,Ingressante,Topázio,8.871,8.5,10.0,7.5,7.6,8.1,Promovido de Fase,Promovido de Fase,Não avaliado,Não avaliado,Sim,9.7,10.0,ALFA  (2o e 3o ano),0.0,M,R,0,1,4,0.0,0.0,1,0.0,8.0,0.0,Positivo,Positivo,,,1.0,1.0,,,1.0
ALUNO-1210,0,L,Escola Pública,Ingressante,Topázio,8.250,8.0,10.0,7.5,6.8,7.5,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,8.0,10.0,ALFA  (2o e 3o ano),0.0,M,R,0,0,4,0.0,0.0,1,0.0,8.0,0.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-1211,0,L,Escola Pública,Ingressante,Ágata,6.748,8.4,6.7,7.5,4.8,6.6,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,6.1,10.0,ALFA  (2o e 3o ano),0.0,F,R,0,0,2,0.0,0.0,1,0.0,8.0,1.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-1212,1,G,Escola Pública,Ingressante,Ágata,5.703,9.0,4.2,6.3,3.3,7.5,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,7.2,5.0,Nível 2 (5o e 6o ano),-1.0,F,R,0,0,2,0.0,2.0,0,-1.0,11.0,1.0,Positivo,Neutro,Neutro,,1.0,0.0,0.0,,0.0
ALUNO-1214,1,M,Escola Pública,Ingressante,Ametista,7.496,10.0,10.0,7.5,3.0,8.1,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não avaliado,Sim,9.2,5.0,Nível 2 (5o e 6o ano),-1.0,F,B,0,1,3,0.0,2.0,0,-1.0,11.0,1.0,Neutro,Neutro,Positivo,,0.0,0.0,1.0,,0.0
ALUNO-1215,1,B,Escola Pública,Ingressante,Ametista,7.401,9.5,10.0,2.5,6.3,7.5,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,8.4,5.0,Nível 2 (5o e 6o ano),-1.0,M,B,0,0,3,2.0,2.0,0,-1.0,11.0,0.0,Positivo,Neutro,Neutro,,1.0,0.0,0.0,,0.0
ALUNO-1217,3,A,Rede Decisão,Veterano,Ametista,8.181,8.8,8.6,7.5,7.6,9.2,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Não avaliado,Sim,9.5,5.0,Nível 4 (9o ano),-1.0,M,R,1,1,3,5.0,4.0,0,-1.0,14.0,0.0,Positivo,Positivo,Positivo,,1.0,1.0,1.0,,1.0
ALUNO-1219,5,B,Rede Decisão,Veterano,Ametista,8.201,7.9,7.5,7.5,7.9,8.6,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Mantido na Fase atual,Não,8.6,10.0,Nível 4 (9o ano),1.0,M,P,1,0,3,4.0,4.0,0,1.0,14.0,0.0,Positivo,Positivo,Positivo,Neutro,1.0,1.0,1.0,0.0,1.0
ALUNO-1221,2,N,Escola Pública,Ingressante,Topázio,8.618,9.0,10.0,7.5,8.0,9.8,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Não avaliado,Sim,9.4,5.0,Nível 3 (7o e 8o ano),-1.0,M,R,0,1,4,0.0,3.0,0,-1.0,13.0,0.0,Positivo,Positivo,Positivo,,1.0,1.0,1.0,,1.0
ALUNO-1223,2,R,Escola Pública,Veterano,Ágata,6.779,6.8,8.3,8.1,4.7,8.1,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,6.8,5.0,Nível 3 (7o e 8o ano),-1.0,F,B,0,0,2,2.0,3.0,0,-1.0,12.0,1.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-1226,2,R,Escola Pública,Veterano,Ágata,6.621,5.3,8.3,8.1,4.7,8.1,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,6.8,5.0,Nível 3 (7o e 8o ano),-1.0,M,R,0,0,2,2.0,3.0,0,-1.0,12.0,0.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-1228,3,L,Escola Pública,Veterano,Quartzo,3.603,0.0,0.6,7.5,3.1,6.3,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,2.5,10.0,Nível 3 (7o e 8o ano),0.0,F,B,0,0,1,2.0,3.0,1,0.0,12.0,1.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-1229,1,J,Escola Pública,Veterano,Ágata,5.588,9.5,5.8,4.4,0.7,8.1,Não avaliado,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,7.9,5.0,Nível 2 (5o e 6o ano),-1.0,F,R,0,0,2,3.0,2.0,0,-1.0,10.0,1.0,,Neutro,Neutro,,,0.0,0.0,,0.0
ALUNO-1230,4,G,Rede Decisão,Veterano,Ametista,7.714,7.1,8.6,6.9,5.8,8.1,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Não,8.1,10.0,Nível 3 (7o e 8o ano),1.0,M,B,1,0,3,4.0,3.0,0,1.0,13.0,0.0,Positivo,Positivo,Positivo,Positivo,1.0,1.0,1.0,1.0,1.0
ALUNO-1231,2,E,Escola Pública,Veterano,Quartzo,4.133,0.0,1.7,6.3,3.1,7.5,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,6.5,5.0,Nível 3 (7o e 8o ano),-1.0,F,R,0,0,1,4.0,3.0,0,-1.0,13.0,1.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-1232,2,H,Escola Pública,Veterano,Quartzo,2.717,0.0,0.8,7.5,0.9,6.3,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,2.5,5.0,Nível 3 (7o e 8o ano),-1.0,M,R,0,0,1,2.0,3.0,0,-1.0,13.0,0.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-1233,5,F,Rede Decisão,Veterano,Ametista,7.416,9.6,6.7,5.0,7.8,7.7,Mantido na Fase atual,Mantido na Fase + Bolsa,Promovido de Fase,Promovido de Fase,Não,6.5,10.0,Nível 5 (1o EM),0.0,M,P,1,0,3,4.0,5.0,1,0.0,15.0,0.0,Neutro,Positivo,Positivo,Positivo,0.0,1.0,1.0,1.0,1.0
ALUNO-1234,0,L,Escola Pública,Ingressante,Ametista,7.229,8.5,6.7,7.5,5.6,7.5,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,7.2,10.0,ALFA  (2o e 3o ano),0.0,F,B,0,0,3,0.0,0.0,1,0.0,8.0,1.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-1237,3,F,Escola Pública,Ingressante,Quartzo,4.372,6.7,2.2,7.5,2.3,7.1,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,4.2,5.0,Nível 4 (9o ano),-1.0,M,R,0,0,1,2.0,4.0,0,-1.0,14.0,0.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-1239,1,R,Escola Pública,Ingressante,Ágata,5.574,8.5,5.8,7.5,2.0,7.3,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,5.9,5.0,Nível 2 (5o e 6o ano),-1.0,F,B,0,0,2,0.0,2.0,0,-1.0,11.0,1.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-1240,2,K,Escola Pública,Ingressante,Ametista,6.917,7.4,7.9,7.5,4.3,7.9,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,8.5,5.0,Nível 3 (7o e 8o ano),-1.0,M,R,0,0,3,0.0,3.0,0,-1.0,13.0,0.0,Neutro,Positivo,Neutro,,0.0,1.0,0.0,,0.0
ALUNO-1242,1,G,Escola Pública,Ingressante,Quartzo,5.507,7.4,4.6,7.5,2.4,8.1,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,6.6,5.0,Nível 2 (5o e 6o ano),-1.0,M,B,0,0,1,0.0,2.0,0,-1.0,11.0,0.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-1244,1,B,Escola Pública,Veterano,Ametista,7.389,10.0,8.8,7.5,5.8,7.5,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,7.4,5.0,Nível 2 (5o e 6o ano),-1.0,F,P,0,0,3,2.0,2.0,0,-1.0,10.0,1.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-1248,3,G,Rede Decisão,Veterano,Ágata,6.047,9.2,3.9,5.6,6.5,7.7,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Não,6.1,5.0,Nível 4 (9o ano),-1.0,F,B,1,0,2,4.0,4.0,0,-1.0,14.0,1.0,Positivo,Positivo,Positivo,,1.0,1.0,1.0,,1.0
ALUNO-1250,3,R,Escola Pública,Veterano,Ágata,6.343,6.7,5.8,6.9,5.8,7.5,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Não,7.1,5.0,Nível 4 (9o ano),-1.0,F,P,0,0,2,2.0,4.0,0,-1.0,14.0,1.0,Positivo,Positivo,Positivo,,1.0,1.0,1.0,,1.0
ALUNO-1251,3,M,Escola Pública,Veterano,Ametista,7.789,8.8,7.2,6.3,8.1,7.5,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Não avaliado,Não,7.4,10.0,Nível 3 (7o e 8o ano),0.0,M,B,0,0,3,1.0,3.0,1,0.0,15.0,0.0,Positivo,Neutro,Positivo,,1.0,0.0,1.0,,1.0
ALUNO-1254,3,C,Escola Pública,Veterano,Ametista,7.379,9.2,5.8,7.5,6.8,7.5,Promovido de Fase,Mantido na Fase + Bolsa,Mantido na Fase atual,Não avaliado,Não,7.2,10.0,Nível 3 (7o e 8o ano),0.0,F,P,0,0,3,3.0,3.0,1,0.0,13.0,1.0,Positivo,Positivo,Neutro,,1.0,1.0,0.0,,1.0
ALUNO-1256,5,A,Escola Pública,Veterano,Ágata,6.541,9.2,7.5,7.5,3.6,7.7,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Mantido na Fase atual,Não,6.9,5.0,Nível 6 (2o EM),-1.0,M,B,0,0,2,3.0,6.0,0,-1.0,16.0,0.0,Positivo,Positivo,Positivo,Neutro,1.0,1.0,1.0,0.0,1.0
ALUNO-1260,1,C,Escola Pública,Veterano,Ágata,6.163,9.0,5.0,7.5,3.9,7.7,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,7.3,5.0,Nível 2 (5o e 6o ano),-1.0,F,B,0,0,2,1.0,2.0,0,-1.0,11.0,1.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-1264,2,E,Escola Pública,Veterano,Ágata,6.254,8.0,4.2,8.1,3.1,7.3,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,7.3,10.0,Nível 2 (5o e 6o ano),0.0,M,B,0,0,2,2.0,2.0,1,0.0,11.0,0.0,Neutro,Positivo,Neutro,,0.0,1.0,0.0,,0.0
ALUNO-1266,3,R,Escola Pública,Ingressante,Quartzo,4.817,10.0,3.3,5.6,1.8,6.9,Mantido na Fase atual,Promovido de Fase,Não avaliado,Não avaliado,Não,2.8,10.0,Nível 3 (7o e 8o ano),0.0,M,R,0,0,1,3.0,3.0,1,0.0,13.0,0.0,Neutro,Positivo,,,0.0,1.0,,,0.0
ALUNO-1268,1,A,Escola Pública,Ingressante,Ametista,6.978,8.0,7.5,7.5,5.0,7.5,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,8.4,5.0,Nível 2 (5o e 6o ano),-1.0,F,R,0,0,3,0.0,2.0,0,-1.0,11.0,1.0,Positivo,Neutro,Neutro,,1.0,0.0,0.0,,0.0
ALUNO-1275,1,G,Escola Pública,Veterano,Topázio,8.468,9.5,9.6,7.5,7.8,8.3,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Não avaliado,Sim,9.8,5.0,Nível 2 (5o e 6o ano),-1.0,F,B,0,1,4,2.0,2.0,0,-1.0,10.0,1.0,Positivo,Neutro,Positivo,,1.0,0.0,1.0,,1.0
ALUNO-1278,0,P,Escola Pública,Veterano,Ágata,5.671,8.0,4.2,7.5,4.6,6.3,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,Não,6.2,5.0,Nível 2 (5o e 6o ano),-2.0,F,R,0,0,2,2.0,2.0,0,-2.0,10.0,1.0,Positivo,Neutro,,,1.0,0.0,,,1.0
ALUNO-1279,5,L,Escola Pública,Ingressante,Quartzo,4.729,8.3,1.9,0.0,3.8,7.3,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não,5.1,10.0,Nível 5 (1o EM),0.0,F,R,0,0,1,0.0,5.0,1,0.0,15.0,1.0,Positivo,Neutro,Positivo,Neutro,1.0,0.0,1.0,0.0,1.0
ALUNO-1285,1,J,Escola Pública,Veterano,Topázio,8.407,9.0,10.0,7.5,5.9,7.7,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Não avaliado,Sim,9.1,10.0,Nível 1 (4o ano),0.0,F,B,0,1,4,1.0,1.0,1,0.0,9.0,1.0,Positivo,Neutro,Positivo,,1.0,0.0,1.0,,1.0
ALUNO-1286,0,K,Escola Pública,Ingressante,Ametista,8.015,10.0,8.3,7.5,6.5,7.8,Mantido na Fase atual,Mantido na Fase + Bolsa,Não avaliado,Não avaliado,Não,7.6,10.0,ALFA  (2o e 3o ano),0.0,M,B,0,0,3,0.0,0.0,1,0.0,8.0,0.0,Neutro,Positivo,,,0.0,1.0,,,0.0
