nome,ida,diff_fase,ponto_virada_encoded,anos_pm,bolsista_encoded,ipv,corraca,ponto_virada,ian,pedra,pedra_encoded,iaa,ips,ieg,ipp,idade,sexo_encoded,fase,inde,sexo,na_fase,ano
ALUNO-989,5.916666666666667,-2.0,0,2.0,0,7.166666666666666,R,Não,5.0,Ágata,2,9.50002,7.5,7.395197395197396,6.041666666666667,14.0,1.0,2,6.899874812372813,F,0,2022
ALUNO-990,2.5,-1.0,0,0.0,0,7.5,P,Não,5.0,Ágata,2,8.500020000000001,7.5,10.0,6.458333333333334,13.0,1.0,2,6.745835333333334,F,0,2022
ALUNO-991,5.5,-1.0,0,3.0,0,7.555556666666667,B,Não,5.0,Ágata,2,9.000020000000001,4.375,9.285714285714285,6.25,12.0,1.0,2,6.930756190476192,F,0,2022
ALUNO-993,8.88888888888889,-1.0,0,4.0,1,7.2916675,R,Não,5.0,Ágata,2,5.41666,5.625,6.281197786131997,7.5,16.0,1.0,5,6.846516835004177,F,0,2022
ALUNO-994,5.0,0.0,0,3.0,0,6.4583275,R,Não,10.0,Ametista,3,10.00002,7.5,8.240384615384615,7.5,13.0,0.0,3,7.439744423076924,M,1,2022
ALUNO-995,6.5,-1.0,0,3.0,0,7.416665,B,Não,5.0,Ametista,3,8.000020000000001,6.25,9.751724137931037,5.625,11.0,0.0,1,7.221179827586207,M,0,2022
ALUNO-996,7.166666666666666,-1.0,0,4.0,1,7.61111,B,Não,5.0,Ametista,3,8.500020000000001,5.0,8.174985933606623,6.25,12.0,1.0,2,7.065554520054659,F,0,2022
ALUNO-997,8.0,0.0,1,3.0,1,8.722226666666666,B,Sim,10.0,Ametista,3,6.91668,4.375,9.206349206349206,6.458333333333334,11.0,0.0,2,7.960716507936509,M,1,2022
ALUNO-998,6.166666666666666,0.0,0,0.0,0,7.499995,R,Não,10.0,Ametista,3,9.50002,5.625,9.668209876543209,5.625,8.0,1.0,0,7.741976308641975,F,1,2022
ALUNO-1000,2.0,0.0,0,0.0,0,6.611106666666666,P,Não,10.0,Ágata,2,9.50002,7.5,8.093434343434343,6.458333333333334,11.0,0.0,2,6.686743535353536,M,1,2022
ALUNO-1001,8.083333333333334,-1.0,0,1.0,1,7.75,B,Não,5.0,Ametista,3,9.000020000000001,5.625,8.452380952380953,5.625,9.0,1.0,0,7.382144857142857,F,0,2022
ALUNO-1002,8.277777777777777,-2.0,0,2.0,0,7.958335,P,Não,5.0,Ametista,3,8.75001,6.875,7.515756302521009,7.5,16.0,0.0,4,7.562874816059757,M,0,2022
ALUNO-1004,8.666666666666668,-2.0,0,2.0,0,8.33333,B,Não,5.0,Topázio,4,10.00002,7.5,9.547511312217194,6.25,10.0,0.0,0,8.184503595776773,M,0,2022
ALUNO-1005,6.5,-1.0,0,0.0,0,7.16666,R,Não,5.0,Ametista,3,8.500020000000001,4.375,9.833333333333334,5.625,11.0,1.0,1,7.050000666666667,F,0,2022
ALUNO-1008,6.299999999999999,0.0,0,0.0,0,7.416665,R,Não,10.0,Ametista,3,10.00002,6.25,6.641025641025641,5.625,8.0,0.0,0,7.259040128205128,M,1,2022
ALUNO-1009,8.083333333333332,-1.0,0,1.0,0,8.083335,R,Não,5.0,Ametista,3,9.000020000000001,2.5,9.814814814814817,5.9375,9.0,0.0,0,7.440048629629629,M,0,2022
ALUNO-1010,4.5,0.0,0,3.0,0,7.5,P,Não,10.0,Ametista,3,8.500020000000001,7.5,8.292972459639126,6.041666666666667,11.0,1.0,2,7.262763158594493,F,1,2022
ALUNO-1011,7.833333333333333,-1.0,0,0.0,0,7.58333,R,Não,5.0,Ametista,3,10.00002,7.5,9.473684210526317,5.625,9.0,0.0,0,7.790571508771929,M,0,2022
ALUNO-1014,8.833333333333332,-2.0,0,3.0,0,7.277776666666666,B,Não,5.0,Ametista,3,7.416679999999999,7.5,7.425925925925926,6.041666666666667,12.0,1.0,1,7.303241851851853,F,0,2022
ALUNO-1015,7.266666666666667,0.0,1,4.0,1,8.91667,R,Sim,10.0,Topázio,4,9.16668,9.375,8.928571428571427,7.96875,14.0,1.0,4,8.67342461904762,F,1,2022
ALUNO-1017,6.888888888888888,2.0,0,4.0,1,8.083335,B,Não,10.0,Ametista,3,7.91667,5.625,9.05864681295716,7.96875,13.0,1.0,4,7.95721614036921,F,0,2022
ALUNO-1022,7.583333333333334,-1.0,0,2.0,0,7.166666666666666,R,Não,5.0,Ametista,3,8.000020000000001,7.5,9.605072463768115,6.041666666666667,10.0,1.0,1,7.52518315942029,F,0,2022
ALUNO-1023,5.416666666666666,-2.0,0,1.0,0,7.916665,P,Não,5.0,Ágata,2,9.000020000000001,7.5,7.26602564102564,5.625,11.0,1.0,0,6.832373461538461,F,0,2022
ALUNO-1025,9.183333333333334,0.0,0,0.0,0,7.41666,B,Não,10.0,Topázio,4,8.000020000000001,6.25,8.925925925925926,5.625,8.0,1.0,0,8.09268585185185,F,1,2022
ALUNO-1026,2.777777777777778,-1.0,0,1.0,0,6.874995,R,Não,5.0,Quartzo,1,8.75001,7.5,4.317217234837372,7.5,14.0,0.0,3,5.66899900252303,M,0,2022
ALUNO-1028,7.444444444444444,0.0,0,3.0,0,5.7083275,R,Não,10.0,Ágata,2,7.91667,4.375,6.666666666666668,7.5,14.0,1.0,3,6.943054722222223,F,1,2022
ALUNO-1029,5.777777777777778,0.0,0,3.0,1,7.9166675,B,Não,10.0,Ametista,3,8.75001,7.5,8.915214902057008,7.8125,12.0,1.0,3,7.928183035966957,F,1,2022
ALUNO-1030,5.75,-1.0,0,0.0,0,6.611106666666666,B,Não,5.0,Ágata,2,8.500020000000001,7.5,8.282828282828284,6.458333333333334,13.0,0.0,2,6.874622323232323,M,0,2022
ALUNO-1031,8.833333333333332,-1.0,0,2.0,0,7.5,B,Não,5.0,Ametista,3,8.500020000000001,7.5,10.0,5.833333333333334,10.0,0.0,1,7.950002,M,0,2022
ALUNO-1033,9.1,0.0,0,0.0,0,8.166665,R,Não,10.0,Topázio,4,9.50002,8.125,7.328282828282827,5.625,8.0,0.0,0,8.243991565656566,M,1,2022
ALUNO-1034,6.633333333333333,-1.0,0,3.0,0,7.333333333333333,R,Não,5.0,Ametista,3,9.50002,7.5,9.490392648287385,6.041666666666667,13.0,0.0,2,7.495580529657477,M,0,2022
ALUNO-1037,8.0,0.0,0,0.0,0,7.791665,R,Não,10.0,Topázio,4,8.33334,6.875,8.151515151515152,8.125,13.0,0.0,3,8.121970030303032,M,1,2022
ALUNO-1038,5.777777777777779,0.0,0,1.0,0,7.875,R,Não,10.0,Ametista,3,9.16668,7.5,7.44750816993464,6.458333333333334,15.0,1.0,5,7.532558522875818,F,1,2022
ALUNO-1039,7.0,-2.0,0,0.0,0,8.08333,B,Não,5.0,Ametista,3,9.50002,7.5,9.074074074074074,5.9375,11.0,0.0,0,7.625232814814815,M,0,2022
ALUNO-1040,6.166666666666667,-1.0,0,0.0,0,6.95833,P,Não,5.0,Ametista,3,9.58335,7.5,8.422314578005116,7.5,14.0,0.0,3,7.267797248934356,M,0,2022
ALUNO-1042,5.166666666666667,-1.0,0,0.0,0,5.9999925,R,Não,5.0,Ágata,2,9.58335,7.5,8.5,7.5,14.0,0.0,3,6.891666833333334,M,0,2022
ALUNO-1044,7.316666666666666,-1.0,0,1.0,0,7.58333,B,Não,5.0,Ametista,3,8.000020000000001,7.5,8.447971781305114,5.625,9.0,0.0,0,7.282095689594356,M,0,2022
ALUNO-1045,7.416666666666666,0.0,0,0.0,0,6.833329999999999,R,Não,10.0,Ametista,3,9.50002,7.5,9.365079365079364,4.791666666666667,11.0,1.0,2,7.902183873015874,F,1,2022
ALUNO-1048,4.75,0.0,0,0.0,0,5.88888,R,Não,10.0,Ametista,3,8.000020000000001,7.5,9.72222222222222,4.166666666666666,9.0,0.0,1,7.038889111111112,M,1,2022
ALUNO-1049,6.25,-1.0,0,1.0,0,6.777776666666665,B,Não,5.0,Ametista,3,8.500020000000001,7.5,8.88447971781305,6.25,11.0,0.0,1,7.107453276895944,M,0,2022
ALUNO-1050,8.25,-1.0,0,1.0,0,7.75,P,Não,5.0,Ametista,3,10.00002,7.5,8.865955739020755,5.625,9.0,1.0,0,7.785693147804151,F,0,2022
ALUNO-1051,5.833333333333333,-1.0,0,3.0,0,7.0416625,R,Não,5.0,Ágata,2,8.75001,5.625,7.1875,8.125,14.0,1.0,3,6.762500166666667,F,0,2022
ALUNO-1052,8.416666666666666,0.0,0,0.0,0,7.666666666666667,R,Não,10.0,Topázio,4,9.50002,6.875,7.955148299975887,6.666666666666666,11.0,1.0,2,8.11186499332851,F,1,2022
ALUNO-1053,9.25,-2.0,0,0.0,0,7.2499975,R,Não,5.0,Ametista,3,8.75001,7.5,9.415584415584416,5.833333333333334,17.0,1.0,5,7.891450716450215,F,0,2022
ALUNO-1054,6.5,0.0,0,0.0,0,6.777776666666666,B,Não,10.0,Ametista,3,9.000020000000001,7.5,9.333333333333332,6.041666666666667,9.0,1.0,1,7.776390666666667,F,1,2022
ALUNO-1055,6.277777777777778,0.0,0,1.0,0,7.5833325,R,Não,10.0,Ametista,3,6.66666,5.625,8.603896103896105,7.34375,14.0,1.0,4,7.456542276334777,F,1,2022
ALUNO-1057,5.166666666666667,-1.0,0,1.0,0,5.9583275,R,Não,5.0,Ágata,2,8.33334,7.5,6.845108695652174,7.5,14.0,0.0,3,6.427354572463768,M,0,2022
ALUNO-1058,7.25,0.0,0,0.0,0,6.888886666666666,B,Não,10.0,Ametista,3,8.000020000000001,7.5,8.69949494949495,6.458333333333334,11.0,1.0,2,7.763511656565657,F,1,2022
ALUNO-1059,1.833333333333333,-3.0,0,0.0,0,6.2916575,B,Não,2.5,Quartzo,1,7.91667,7.5,3.666666666666667,6.875,16.0,0.0,3,4.837498500000001,M,0,2022
ALUNO-1060,3.5,0.0,0,0.0,0,6.83333,R,Não,10.0,Ametista,3,9.58335,7.5,8.653198653198654,7.03125,13.0,1.0,3,7.208765730639731,F,1,2022
ALUNO-1062,4.25,0.0,0,0.0,0,5.83333,R,Não,10.0,Ágata,2,6.66666,5.0,7.251602564102564,6.09375,15.0,0.0,5,6.243027512820514,M,1,2022
ALUNO-1063,4.166666666666667,-2.0,0,1.0,0,6.08333,R,Não,5.0,Quartzo,1,9.000020000000001,7.5,4.573717948717949,4.375,11.0,1.0,0,5.552244923076923,F,0,2022
ALUNO-1065,7.0,-2.0,0,1.0,0,7.58333,R,Não,5.0,Ametista,3,9.50002,7.5,9.002849002849004,5.9375,11.0,0.0,0,7.510987800569801,M,0,2022
ALUNO-1066,5.522222222222222,0.0,0,1.0,0,6.54166,B,Não,10.0,Ametista,3,6.66666,7.5,8.489420062695924,6.875,14.0,1.0,4,7.21482645698363,F,1,2022
ALUNO-1067,4.916666666666667,0.0,0,4.0,0,8.333333333333334,B,Não,10.0,Ametista,3,9.000020000000001,7.5,8.892921960072595,6.041666666666667,11.0,1.0,2,7.682753058681186,F,1,2022
ALUNO-1068,1.022222222222222,-1.0,0,1.0,0,5.111116666666667,R,Não,5.0,Quartzo,1,8.33334,6.875,3.333333333333333,3.75,18.0,0.0,7,4.289168444444445,M,0,2022
ALUNO-1069,8.0,-1.0,0,0.0,0,7.83333,B,Não,5.0,Ágata,2,9.000020000000001,5.0,6.174603174603175,5.625,9.0,1.0,0,6.864088634920636,F,0,2022
ALUNO-1070,4.416666666666667,-2.0,0,3.0,0,5.16667,R,Não,5.0,Quartzo,1,9.50002,5.0,8.070175438596491,4.6875,12.0,0.0,1,5.949454421052632,M,0,2022
ALUNO-1071,3.583333333333333,-1.0,0,1.0,0,6.666663333333332,R,Não,5.0,Quartzo,1,9.50002,5.625,5.417989417989419,6.041666666666667,13.0,1.0,2,5.750265883597884,F,0,2022
ALUNO-1072,4.122222222222223,-1.0,0,2.0,0,4.83333,B,Não,5.0,Quartzo,1,9.58335,7.5,3.81578947368421,6.09375,14.0,1.0,3,5.371978339181286,F,0,2022
ALUNO-1073,4.0,-1.0,0,1.0,0,6.944446666666666,B,Não,5.0,Quartzo,1,0.0,7.5,6.249084249084249,6.458333333333334,11.0,0.0,1,5.334539516483517,M,0,2022
ALUNO-1074,5.833333333333333,-2.0,0,0.0,0,7.555556666666667,R,Não,5.0,Ágata,2,8.000020000000001,7.5,6.25,6.041666666666667,13.0,1.0,1,6.581946666666667,F,0,2022
ALUNO-1075,6.744444444444444,-1.0,1,6.0,1,8.458337499999999,R,Sim,5.0,Ametista,3,7.5,5.625,9.580419580419582,7.96875,16.0,1.0,5,7.566015304972806,F,0,2022
ALUNO-1076,3.75,-1.0,0,0.0,0,5.333325,R,Não,5.0,Ágata,2,8.75001,7.5,7.357142857142857,7.03125,14.0,1.0,3,6.116219571428572,F,0,2022
ALUNO-1078,5.583333333333334,-1.0,0,3.0,0,5.833336666666667,R,Não,5.0,Ágata,2,8.000020000000001,7.5,7.662464985994397,6.458333333333334,13.0,1.0,2,6.511662330532213,F,0,2022
ALUNO-1080,0.0,-1.0,0,0.0,0,7.555553333333333,B,Não,5.0,Quartzo,1,7.50002,7.5,6.481481481481481,6.041666666666667,13.0,1.0,2,5.411575629629629,F,0,2022
ALUNO-1082,6.0,-1.0,0,0.0,0,7.333333333333333,B,Não,5.0,Ágata,2,8.500020000000001,5.625,8.78924174276498,6.25,11.0,0.0,1,6.962017015219663,M,0,2022
ALUNO-1084,5.0,-1.0,0,3.0,0,5.888886666666667,R,Não,5.0,Ágata,2,7.50002,7.5,8.932367149758454,5.0,10.0,0.0,1,6.464252763285025,M,0,2022
ALUNO-1085,4.955555555555556,-1.0,0,3.0,0,5.833336666666667,R,Não,5.0,Ágata,2,8.75001,7.5,6.25,6.25,16.0,1.0,5,6.157779444444444,F,0,2022
ALUNO-1090,1.0,-2.0,0,4.0,0,5.999993333333334,R,Não,5.0,Quartzo,1,8.500020000000001,7.5,5.481481481481482,5.833333333333334,12.0,1.0,1,5.179630296296297,F,0,2022
ALUNO-1091,2.25,-1.0,0,0.0,0,6.499993333333334,R,Não,5.0,Quartzo,1,9.000020000000001,7.5,4.866442199775533,6.458333333333334,13.0,1.0,2,5.519122439955107,F,0,2022
ALUNO-1093,4.733333333333333,-1.0,0,6.0,0,8.055556666666668,R,Não,5.0,Ágata,2,7.91667,7.5,7.370098039215687,8.28125,18.0,1.0,7,6.901589607843138,F,0,2022
ALUNO-1095,9.916666666666668,0.0,0,3.0,1,8.055563333333334,B,Não,10.0,Topázio,4,10.00002,7.5,9.666666666666666,6.25,9.0,1.0,1,8.902781333333333,F,1,2022
ALUNO-1097,6.677777777777778,0.0,0,5.0,1,8.000005,R,Não,10.0,Topázio,4,9.16668,5.625,9.691650853889945,7.96875,14.0,0.0,4,8.149929726333543,M,1,2022
ALUNO-1098,9.3,-1.0,0,1.0,0,8.16667,R,Não,5.0,Ametista,3,8.500020000000001,8.125,8.61952861952862,5.3125,9.0,1.0,0,7.910991723905724,F,0,2022
ALUNO-1099,7.75,0.0,0,1.0,0,7.38889,R,Não,10.0,Ametista,3,8.500020000000001,6.875,5.462962962962963,6.458333333333334,11.0,1.0,2,7.303705925925926,F,1,2022
ALUNO-1101,4.0,-1.0,0,0.0,0,7.444443333333333,R,Não,5.0,Ágata,2,6.75,7.5,8.111341154819415,6.041666666666667,11.0,1.0,1,6.440323564297217,F,0,2022
ALUNO-1102,0.0,0.0,0,0.0,0,4.5416625,R,Não,10.0,Quartzo,1,0.0,7.5,4.886363636363637,6.09375,13.0,1.0,3,4.244980227272728,F,1,2022
ALUNO-1103,3.277777777777777,-2.0,0,6.0,0,6.2916575,R,Não,5.0,Ágata,2,10.00002,5.0,7.442630898513252,6.09375,15.0,1.0,3,6.011790235258207,F,0,2022
ALUNO-1104,7.083333333333334,-2.0,0,1.0,0,7.333333333333333,B,Não,5.0,Ametista,3,9.000020000000001,7.5,7.364726727545317,6.25,13.0,0.0,1,7.131280678842398,M,0,2022
ALUNO-1105,5.083333333333334,-1.0,0,6.0,0,7.88889,B,Não,5.0,Ágata,2,9.50002,4.375,8.505050505050505,6.041666666666667,13.0,1.0,2,6.787123434343435,F,0,2022
ALUNO-1106,5.583333333333334,-1.0,0,0.0,0,6.55555,B,Não,5.0,Ágata,2,9.000020000000001,6.25,8.015728977616455,5.0,12.0,0.0,2,6.555924462189958,M,0,2022
ALUNO-1107,2.722222222222222,-1.0,0,1.0,0,7.583335,B,Não,5.0,Quartzo,1,0.0,7.5,6.075009549274255,7.8125,14.0,1.0,3,5.307363354299295,F,0,2022
ALUNO-1108,8.95,-1.0,0,0.0,0,7.83333,B,Não,5.0,Ametista,3,9.50002,7.5,6.999999999999998,5.3125,9.0,1.0,0,7.487918,F,0,2022
ALUNO-1109,6.0,-1.0,0,0.0,0,7.055556666666667,B,Não,5.0,Ametista,3,8.500020000000001,7.5,9.296296296296296,6.25,13.0,1.0,2,7.195372592592593,F,0,2022
ALUNO-1110,4.583333333333333,-1.0,0,3.0,0,7.499996666666666,B,Não,5.0,Ágata,2,9.000020000000001,7.5,6.966300131667912,6.458333333333332,12.0,1.0,2,6.605761359666916,F,0,2022
ALUNO-1111,7.75,0.0,0,0.0,0,7.500005,R,Não,10.0,Ametista,3,9.000020000000001,7.5,8.217338217338218,5.3125,8.0,1.0,0,7.874720643467644,F,1,2022
ALUNO-1113,7.75,-1.0,0,0.0,0,7.16666,R,Não,5.0,Ametista,3,7.08333,6.25,10.0,7.1875,18.0,0.0,7,7.535415,M,0,2022
ALUNO-1116,7.666666666666667,-1.0,1,0.0,0,8.722226666666668,R,Sim,5.0,Ametista,3,7.916679999999999,7.5,8.16017316017316,6.25,11.0,0.0,1,7.576481298701299,M,0,2022
ALUNO-1117,7.583333333333333,-1.0,0,1.0,0,7.08333,B,Não,5.0,Ágata,2,8.000020000000001,7.5,5.925000000000001,5.625,9.0,0.0,0,6.730834666666667,M,0,2022
ALUNO-1118,5.0,0.0,0,0.0,0,5.1666625,P,Não,10.0,Ametista,3,8.33334,7.5,8.75,7.34375,13.0,0.0,3,7.1010415,M,1,2022
ALUNO-1120,7.25,0.0,0,0.0,0,7.277776666666666,R,Não,10.0,Topázio,4,9.50002,7.5,9.166666666666666,6.25,9.0,1.0,1,8.063890666666667,F,1,2022
ALUNO-1121,6.0,0.0,0,0.0,0,6.999995,B,Não,10.0,Ametista,3,9.50002,7.5,8.422963727401292,5.0,8.0,1.0,0,7.484593745480259,F,1,2022
ALUNO-1122,8.777777777777779,0.0,1,1.0,1,8.500007499999999,R,Sim,10.0,Topázio,4,8.33334,7.5,9.615384615384617,7.5,15.0,1.0,5,8.71196797863248,F,1,2022
ALUNO-1123,7.866666666666666,-3.0,1,3.0,1,9.25,B,Sim,2.5,Ametista,3,8.33334,6.875,9.201754385964913,7.8125,17.0,1.0,4,7.815768210526317,F,0,2022
ALUNO-1124,6.466666666666666,-2.0,1,1.0,0,9.208340000000002,B,Sim,5.0,Ametista,3,7.08334,5.625,9.213286713286712,7.5,17.0,1.0,5,7.498492675990676,F,0,2022
ALUNO-1125,3.25,-1.0,0,0.0,0,5.999995,P,Não,5.0,Ágata,2,9.50002,5.625,9.72222222222222,5.0,11.0,1.0,1,6.306945444444445,F,0,2022
ALUNO-1126,3.444444444444444,-2.0,0,1.0,0,5.6249925,P,Não,5.0,Quartzo,1,0.0,5.625,5.799679487179487,7.5,15.0,1.0,3,4.786323286324786,F,0,2022
ALUNO-1127,7.166666666666667,-1.0,0,4.0,1,7.333335,R,Não,5.0,Ametista,3,10.00002,5.0,9.736842105263158,7.8125,14.0,0.0,3,7.628620754385966,M,0,2022
ALUNO-1128,8.666666666666666,-1.0,1,4.0,1,9.4166775,B,Sim,5.0,Topázio,4,8.33334,8.75,9.056712962962962,6.458333333333334,16.0,1.0,5,8.28217875925926,F,0,2022
ALUNO-1130,9.111111111111112,0.0,0,3.0,1,8.208337499999999,B,Não,10.0,Topázio,4,9.16668,6.25,9.907407407407408,8.28125,13.0,0.0,3,8.815164203703704,M,1,2022
ALUNO-1135,9.05,-1.0,0,0.0,0,7.416665,B,Não,5.0,Ametista,3,8.500020000000001,7.5,8.317460317460318,3.125,9.0,0.0,0,7.369327063492064,M,0,2022
ALUNO-1136,7.477777777777778,-1.0,0,3.0,0,8.2500025,P,Não,5.0,Ametista,3,7.08333,8.125,8.088984204793029,5.833333333333334,16.0,1.0,5,7.367519229847495,F,0,2022
ALUNO-1138,7.888888888888889,0.0,0,0.0,0,8.1250025,B,Não,10.0,Topázio,4,7.5,7.5,8.683646812957157,8.4375,14.0,0.0,4,8.28325764036921,M,1,2022
ALUNO-1141,6.166666666666667,-2.0,0,3.0,0,4.91667,B,Não,5.0,Quartzo,1,7.08333,7.5,4.647331154684096,5.0,15.0,1.0,3,5.604466564270153,F,0,2022
ALUNO-1144,8.083333333333334,-1.0,0,0.0,0,7.08333,P,Não,5.0,Ágata,2,10.00002,5.0,6.785714285714285,5.3125,9.0,1.0,0,6.921727523809524,F,0,2022
ALUNO-1150,6.416666666666666,-1.0,0,4.0,0,8.25,R,Não,5.0,Ametista,3,9.000020000000001,5.0,8.771929824561404,5.9375,11.0,0.0,1,7.181471298245615,M,0,2022
ALUNO-1151,6.744444444444444,-1.0,0,1.0,0,6.499995,B,Não,5.0,Ágata,2,8.75001,5.625,7.850182863113898,6.40625,15.0,1.0,4,6.797050461511668,F,0,2022
ALUNO-1152,7.0,0.0,0,0.0,0,7.888890000000001,P,Não,10.0,Topázio,4,10.00002,7.5,9.055555555555555,6.041666666666667,11.0,0.0,2,8.143057777777779,M,1,2022
ALUNO-1153,3.75,-1.0,0,0.0,0,5.49999,B,Não,5.0,Ágata,2,7.91667,7.5,7.357142857142857,6.875,14.0,0.0,3,6.050593571428572,M,0,2022
ALUNO-1154,6.25,-1.0,0,0.0,0,7.222219999999999,R,Não,5.0,Ametista,3,7.83334,7.5,9.62962962962963,5.625,11.0,0.0,1,7.216203925925925,M,0,2022
ALUNO-1155,7.583333333333333,0.0,0,1.0,0,7.91666,B,Não,10.0,Ametista,3,9.50002,7.5,8.053872053872054,5.625,8.0,1.0,0,7.973275077441079,F,1,2022
ALUNO-1156,5.555555555555556,-1.0,0,3.0,0,6.166665,P,Não,5.0,Quartzo,1,0.0,7.5,6.168615866891729,7.34375,15.0,0.0,4,5.562542284489457,M,0,2022
ALUNO-1159,6.844444444444444,-1.0,1,3.0,1,8.944446666666666,B,Sim,5.0,Ametista,3,9.16668,6.875,9.00661079649251,8.125,17.0,1.0,6,7.875768381520724,F,0,2022
ALUNO-1161,6.5,-2.0,0,4.0,0,7.2083375,B,Não,5.0,Ágata,2,8.33334,5.625,7.333072100313479,6.71875,16.0,1.0,4,6.775990920062696,F,0,2022
ALUNO-1162,7.183333333333334,-2.0,0,0.0,0,7.5,B,Não,5.0,Ametista,3,8.500020000000001,7.5,8.504273504273504,5.625,11.0,1.0,0,7.300023367521367,F,0,2022
ALUNO-1163,3.75,-1.0,0,0.0,0,7.249995,P,Não,5.0,Ágata,2,9.58335,7.5,9.166666666666666,7.03125,18.0,0.0,7,6.944792333333333,M,0,2022
ALUNO-1165,6.666666666666667,-1.0,0,3.0,0,7.7916675,R,Não,5.0,Ágata,2,6.66667,7.5,6.449675324675325,8.28125,15.0,0.0,4,6.926393898268398,M,0,2022
ALUNO-1167,3.5,0.0,0,3.0,0,7.555556666666667,B,Não,10.0,Ametista,3,8.000020000000001,7.5,8.887667887667888,6.458333333333334,11.0,0.0,2,7.184480244200245,M,1,2022
ALUNO-1168,6.666666666666666,-2.0,0,2.0,0,7.333333333333333,P,Não,5.0,Ametista,3,8.91668,7.5,8.27689594356261,5.833333333333334,13.0,1.0,1,7.180380522045855,F,0,2022
ALUNO-1169,7.25,0.0,0,0.0,0,6.944443333333333,B,Não,10.0,Ametista,3,6.41668,5.0,9.487179487179487,6.25,11.0,0.0,2,7.502992564102563,M,1,2022
ALUNO-1170,4.75,-1.0,0,3.0,0,6.833325,B,Não,5.0,Ágata,2,9.50002,7.5,6.009891879457097,5.625,11.0,0.0,1,6.281145375891421,M,0,2022
ALUNO-1171,7.911111111111111,1.0,1,3.0,1,9.5000075,P,Sim,10.0,Topázio,4,8.33334,5.625,9.895833333333334,7.8125,14.0,1.0,4,8.63847438888889,F,0,2022
ALUNO-1174,5.877777777777777,-1.0,0,3.0,1,5.222213333333333,R,Não,5.0,Quartzo,1,0.0,5.0,5.366847826086957,6.5625,17.0,1.0,6,4.949617787439614,F,0,2022
ALUNO-1176,8.555555555555555,-1.0,1,5.0,1,9.833343333333334,B,Sim,5.0,Topázio,4,9.16668,7.5,8.940746753246753,8.90625,17.0,0.0,6,8.523222128427129,M,0,2022
ALUNO-1177,4.916666666666666,-1.0,0,0.0,0,7.222223333333333,B,Não,5.0,Ametista,3,10.00002,7.5,9.015700483091788,5.833333333333334,11.0,0.0,1,7.064253429951691,M,0,2022
ALUNO-1179,2.25,-1.0,0,0.0,0,7.666666666666667,B,Não,5.0,Ágata,2,8.41668,7.5,9.62962962962963,6.458333333333334,13.0,1.0,2,6.646760592592592,F,0,2022
ALUNO-1180,7.0,-1.0,0,0.0,0,8.111113333333336,B,Não,5.0,Ágata,2,0.0,7.5,6.018518518518519,6.666666666666666,13.0,0.0,2,6.142593037037038,M,0,2022
ALUNO-1181,7.083333333333334,-2.0,0,3.0,0,7.333333333333333,B,Não,5.0,Ametista,3,8.500020000000001,7.5,9.444444444444445,5.833333333333334,12.0,1.0,1,7.455557555555556,F,0,2022
ALUNO-1182,9.616666666666667,0.0,0,1.0,0,7.249995,B,Não,10.0,Ametista,3,8.500020000000001,5.0,9.097435897435895,3.4375,8.0,0.0,0,7.886571512820513,M,1,2022
ALUNO-1184,6.0,-1.0,0,0.0,0,7.833335,B,Não,5.0,Ametista,3,9.000020000000001,7.5,9.666666666666666,6.25,11.0,1.0,1,7.475002333333333,F,0,2022
ALUNO-1185,7.0,-1.0,0,0.0,0,7.722223333333334,R,Não,5.0,Ametista,3,7.50002,7.5,9.666666666666666,5.833333333333334,11.0,0.0,1,7.461113333333333,M,0,2022
ALUNO-1186,2.5,-1.0,0,0.0,0,4.7083275,R,Não,5.0,Quartzo,1,5.41665,7.5,4.53030303030303,5.9375,14.0,1.0,3,4.733141106060606,F,0,2022
ALUNO-1190,5.000000000000001,0.0,0,3.0,0,6.166655,B,Não,10.0,Ágata,2,7.91667,6.875,7.413690476190476,7.34375,13.0,1.0,3,6.929611095238096,F,1,2022
ALUNO-1191,7.888888888888889,0.0,0,5.0,1,8.2916725,B,Não,10.0,Topázio,4,7.5,5.0,9.333333333333334,8.28125,14.0,0.0,4,8.180903944444445,M,1,2022
ALUNO-1192,3.25,-1.0,0,0.0,0,7.333333333333333,B,Não,5.0,Ágata,2,8.000020000000001,7.5,9.666666666666666,6.25,13.0,0.0,2,6.725002000000001,M,0,2022
ALUNO-1194,7.083333333333333,-1.0,0,0.0,0,8.277776666666666,B,Não,5.0,Ametista,3,10.00002,7.5,8.756613756613756,6.041666666666667,11.0,1.0,1,7.677713417989418,F,0,2022
ALUNO-1195,7.955555555555556,1.0,1,2.0,1,8.6666725,B,Sim,10.0,Topázio,4,7.5,8.125,9.419934640522875,8.75,13.0,1.0,4,8.645932539215686,F,0,2022
ALUNO-1199,7.083333333333334,-2.0,0,1.0,0,7.58333,B,Não,5.0,Ametista,3,9.000020000000001,7.5,10.0,5.625,11.0,0.0,0,7.645834666666667,M,0,2022
ALUNO-1202,6.916666666666666,-1.0,0,0.0,0,8.16667,B,Não,5.0,Ametista,3,8.000020000000001,7.5,8.798329156223893,6.25,11.0,1.0,1,7.451335164578111,F,0,2022
ALUNO-1203,8.133333333333333,0.0,0,0.0,0,7.24999,R,Não,10.0,Topázio,4,10.00002,8.125,8.670634920634921,5.3125,8.0,0.0,0,8.154543650793652,M,1,2022
